# Cutout sizes based on A_AREA from the Rafelski et al. (2015) HUDF catalog
#
# id xsize ysize 
1570 4.5 4.5  
1571 4.5 4.5  
1572 4.5 4.5  
1573 4.5 4.5  
1574 4.5 4.5  
1575 4.5 4.5  
1576 5.54787064662 5.54787064662  
1577 4.5 4.5  
1578 4.5 4.5  
1579 4.5 4.5  
1582 4.5 4.5  
1583 4.5 4.5  
1584 4.5 4.5  
1585 4.5 4.5  
1588 4.5 4.5  
1590 4.5 4.5  
1591 4.5 4.5  
1592 4.5 4.5  
1593 4.5 4.5  
1594 4.5 4.5  
1595 4.5 4.5  
1596 4.5 4.5  
1597 4.5 4.5  
1598 4.5 4.5  
1599 4.5 4.5  
1600 4.5 4.5  
1601 4.5 4.5  
1602 4.5 4.5  
1603 4.5 4.5  
1604 4.5 4.5  
1605 4.5 4.5  
1606 4.5 4.5  
1607 4.5 4.5  
1608 4.5 4.5  
1609 4.5 4.5  
1611 4.5 4.5  
1612 4.5 4.5  
1613 4.5 4.5  
1614 4.5 4.5  
1615 4.5 4.5  
1616 4.5 4.5  
1618 4.5 4.5  
1619 4.5 4.5  
1620 4.5 4.5  
1621 4.5 4.5  
1622 4.5 4.5  
1623 4.5 4.5  
1624 4.5 4.5  
1625 4.5 4.5  
1626 4.5 4.5  
1627 4.5 4.5  
1628 4.5 4.5  
1629 4.5 4.5  
1630 4.5 4.5  
1631 4.5 4.5  
1632 4.5 4.5  
1633 4.5 4.5  
1635 4.5 4.5  
1637 4.5 4.5  
1638 4.5 4.5  
1639 4.5 4.5  
1640 4.5 4.5  
1641 4.5 4.5  
1642 4.5 4.5  
1643 4.5 4.5  
1644 4.5 4.5  
1645 4.5 4.5  
1647 4.5 4.5  
1648 4.5 4.5  
1649 4.5 4.5  
1650 4.5 4.5  
1651 4.5 4.5  
1652 4.5 4.5  
1653 4.5 4.5  
1654 4.5 4.5  
1655 4.5 4.5  
1656 4.5 4.5  
1657 4.5 4.5  
1658 4.5 4.5  
1659 4.5 4.5  
1660 4.5 4.5  
1661 4.5 4.5  
1662 4.5 4.5  
1663 4.5 4.5  
1664 4.5 4.5  
1665 4.5 4.5  
1666 4.5 4.5  
1667 4.5 4.5  
1668 4.5 4.5  
1669 4.5 4.5  
1670 4.5 4.5  
1671 4.5 4.5  
1672 4.5 4.5  
1673 4.5 4.5  
1674 4.5 4.5  
1675 4.5 4.5  
1676 4.5 4.5  
1678 4.5 4.5  
1679 4.5 4.5  
1680 4.5 4.5  
1681 4.5 4.5  
1682 4.5 4.5  
1683 4.5 4.5  
1684 4.5 4.5  
1685 4.5 4.5  
1686 4.5 4.5  
1687 4.5 4.5  
1688 4.5 4.5  
1689 4.5 4.5  
1691 4.5 4.5  
1692 4.5 4.5  
1694 4.5 4.5  
1695 4.5 4.5  
1696 4.5 4.5  
1697 4.5 4.5  
1698 4.5 4.5  
1699 4.5 4.5  
1700 4.5 4.5  
1701 4.5 4.5  
1703 4.5 4.5  
1704 4.5 4.5  
1705 4.5 4.5  
1706 4.5 4.5  
1707 4.5 4.5  
1708 4.5 4.5  
1709 4.5 4.5  
1710 4.5 4.5  
1711 4.5 4.5  
1712 4.5 4.5  
1713 4.5 4.5  
1714 4.5 4.5  
1715 4.5 4.5  
1716 4.5 4.5  
1717 4.5 4.5  
1718 4.5 4.5  
1720 4.5 4.5  
1721 4.5 4.5  
1722 4.5 4.5  
1723 4.5 4.5  
1724 4.5 4.5  
1725 4.5 4.5  
1726 4.5 4.5  
1727 4.5 4.5  
1728 4.5 4.5  
1729 4.5 4.5  
1730 4.5 4.5  
1731 4.5 4.5  
1732 4.5 4.5  
1733 4.5 4.5  
1734 4.5 4.5  
1735 4.5 4.5  
1737 4.5 4.5  
1738 4.5 4.5  
1739 4.5 4.5  
1740 4.5 4.5  
1741 4.5 4.5  
1742 4.62209163313 4.62209163313  
1743 4.5 4.5  
1744 4.5 4.5  
1745 4.5 4.5  
1746 4.5 4.5  
1747 4.5 4.5  
1748 4.5 4.5  
1749 4.5 4.5  
1750 4.5 4.5  
1751 4.5 4.5  
1752 4.5 4.5  
1754 4.5 4.5  
1755 4.5 4.5  
1756 4.5 4.5  
1757 4.5 4.5  
1758 4.5 4.5  
1759 4.5 4.5  
1760 4.5 4.5  
1761 4.5 4.5  
1762 4.5 4.5  
1764 4.5 4.5  
1765 4.5 4.5  
1766 4.5 4.5  
1767 4.5 4.5  
1768 4.5 4.5  
1769 4.5 4.5  
1770 4.5 4.5  
1771 4.5 4.5  
1773 4.5 4.5  
1774 4.5 4.5  
1775 4.5 4.5  
1776 4.5 4.5  
1777 4.5 4.5  
1778 4.5 4.5  
1779 4.5 4.5  
1780 4.5 4.5  
1781 4.5 4.5  
1782 4.5 4.5  
1783 4.5 4.5  
1784 4.5 4.5  
1785 4.5 4.5  
1786 4.5 4.5  
1787 4.5 4.5  
1788 4.5 4.5  
1789 4.5 4.5  
1790 4.5 4.5  
1791 4.5 4.5  
1792 4.5 4.5  
1794 4.5 4.5  
1795 4.5 4.5  
1796 4.5 4.5  
1797 4.5 4.5  
1798 4.5 4.5  
1799 4.5 4.5  
1801 4.5 4.5  
1802 4.5 4.5  
1803 4.5 4.5  
1804 4.5 4.5  
1805 4.5 4.5  
1806 4.5 4.5  
1807 4.5 4.5  
1808 4.5 4.5  
1809 4.5 4.5  
1810 4.5 4.5  
1811 4.5 4.5  
1812 4.5 4.5  
1814 4.5 4.5  
1815 4.5 4.5  
1816 4.5 4.5  
1817 4.5 4.5  
1818 4.5 4.5  
1819 4.5 4.5  
1820 4.5 4.5  
1821 4.5 4.5  
1823 4.5 4.5  
1825 4.5 4.5  
1826 4.5 4.5  
1827 4.5 4.5  
1829 4.5 4.5  
1830 4.5 4.5  
1831 4.5 4.5  
1832 4.5 4.5  
1833 4.5 4.5  
1835 4.5 4.5  
1837 4.5 4.5  
1838 4.5 4.5  
1839 4.5 4.5  
1840 4.5 4.5  
1842 4.5 4.5  
1844 4.5 4.5  
1845 4.5 4.5  
1846 4.5 4.5  
1847 4.5 4.5  
1849 4.5 4.5  
1850 4.5 4.5  
1851 4.5 4.5  
1852 4.5 4.5  
1853 4.5 4.5  
1854 4.5 4.5  
1855 4.5 4.5  
1856 4.5 4.5  
1857 4.5 4.5  
1858 4.5 4.5  
1860 4.5 4.5  
1861 4.5 4.5  
1862 4.5 4.5  
1863 4.5 4.5  
1864 4.5 4.5  
1865 4.5 4.5  
1866 4.5 4.5  
1867 4.5 4.5  
1868 4.5 4.5  
1869 9.46886588656 9.46886588656  
1871 4.5 4.5  
1872 4.5 4.5  
1873 4.5 4.5  
1874 4.5 4.5  
1875 4.5 4.5  
1876 4.5 4.5  
1877 4.5 4.5  
1878 4.5 4.5  
1879 4.5 4.5  
1880 4.5 4.5  
1881 4.5 4.5  
1883 4.5 4.5  
1884 4.5 4.5  
1885 4.5 4.5  
1886 4.5 4.5  
1887 4.5 4.5  
1888 4.5 4.5  
1889 4.5 4.5  
1890 4.5 4.5  
1891 4.5 4.5  
1892 4.5 4.5  
1893 4.5 4.5  
1894 4.5 4.5  
1895 4.5 4.5  
1896 4.5 4.5  
1897 4.5 4.5  
1898 4.5 4.5  
1899 4.5 4.5  
1900 4.5 4.5  
1901 4.5 4.5  
1902 4.5 4.5  
1903 4.5 4.5  
1904 4.5 4.5  
1905 4.5 4.5  
1906 4.5 4.5  
1907 4.5 4.5  
1908 4.5 4.5  
1909 4.5 4.5  
1910 4.5 4.5  
1911 4.5 4.5  
1912 4.5 4.5  
1914 4.5 4.5  
1915 4.5 4.5  
1916 4.5 4.5  
1918 4.5 4.5  
1919 4.5 4.5  
1920 4.5 4.5  
1921 4.5 4.5  
1922 4.5 4.5  
1923 4.5 4.5  
1924 4.5 4.5  
1925 4.5 4.5  
1926 4.5 4.5  
1927 4.5 4.5  
1928 4.5 4.5  
1929 4.5 4.5  
1930 4.5 4.5  
1932 4.5 4.5  
1933 4.5 4.5  
1934 4.5 4.5  
1935 4.5 4.5  
1936 4.5 4.5  
1937 4.5 4.5  
1938 4.5 4.5  
1939 4.5 4.5  
1941 4.5 4.5  
1942 4.5 4.5  
1943 4.5 4.5  
1944 4.5 4.5  
1945 4.5 4.5  
1946 4.5 4.5  
1947 4.5 4.5  
1948 4.5 4.5  
1949 4.5 4.5  
1950 4.5 4.5  
1951 4.5 4.5  
1952 4.5 4.5  
1953 4.5 4.5  
1955 4.5 4.5  
1956 4.5 4.5  
1957 4.5 4.5  
1958 4.5 4.5  
1959 4.5 4.5  
1960 4.5 4.5  
1961 4.5 4.5  
1962 4.5 4.5  
1963 4.5 4.5  
1964 4.5 4.5  
1965 4.5 4.5  
1966 4.5 4.5  
1967 4.5 4.5  
1968 4.5 4.5  
1969 4.5 4.5  
1970 4.5 4.5  
1974 4.5 4.5  
1975 4.5 4.5  
1976 4.5 4.5  
1977 4.5 4.5  
1978 4.5 4.5  
1979 4.5 4.5  
1980 4.5 4.5  
1981 4.5 4.5  
1982 4.5 4.5  
1983 4.5 4.5  
1984 4.5 4.5  
1985 4.5 4.5  
1986 4.5 4.5  
1987 4.5 4.5  
1988 4.5 4.5  
1990 4.5 4.5  
1991 4.5 4.5  
1992 4.5 4.5  
1993 4.5 4.5  
1994 4.5 4.5  
1996 4.5 4.5  
1997 4.5 4.5  
1998 4.5 4.5  
1999 4.5 4.5  
2001 4.5 4.5  
2002 4.5 4.5  
2003 4.5 4.5  
2005 4.5 4.5  
2006 4.5 4.5  
2007 4.5 4.5  
2008 4.5 4.5  
2009 4.5 4.5  
2010 4.5 4.5  
2011 4.5 4.5  
2012 4.5 4.5  
2013 4.5 4.5  
2014 4.5 4.5  
2015 4.5 4.5  
2016 4.5 4.5  
2017 4.5 4.5  
2018 4.5 4.5  
2019 4.5 4.5  
2020 4.5 4.5  
2021 4.5 4.5  
2022 4.5 4.5  
2023 4.5 4.5  
2024 4.5 4.5  
2025 4.5 4.5  
2026 4.5 4.5  
2027 4.5 4.5  
2028 4.5 4.5  
2029 4.5 4.5  
2030 4.5 4.5  
2031 4.5 4.5  
2032 4.5 4.5  
2033 4.5 4.5  
2034 4.5 4.5  
2035 4.5 4.5  
2036 4.5 4.5  
2037 4.5 4.5  
2038 4.5 4.5  
2039 4.5 4.5  
2040 4.5 4.5  
2041 4.5 4.5  
2042 4.5 4.5  
2043 4.5 4.5  
2044 4.5 4.5  
2045 4.5 4.5  
2046 4.5 4.5  
2048 4.5 4.5  
2049 5.33908590197 5.33908590197  
2050 4.5 4.5  
2051 4.5 4.5  
2052 4.5 4.5  
2053 4.5 4.5  
2054 4.5 4.5  
2056 4.5 4.5  
2058 4.5 4.5  
2059 4.5 4.5  
2061 4.5 4.5  
2063 4.5 4.5  
2064 4.5 4.5  
2065 4.5 4.5  
2067 4.5 4.5  
2068 4.5 4.5  
2070 4.5 4.5  
2071 4.5 4.5  
2072 4.5 4.5  
2073 4.5 4.5  
2074 4.5 4.5  
2075 4.5 4.5  
2076 4.5 4.5  
2077 4.5 4.5  
2078 4.5 4.5  
2080 4.5 4.5  
2081 4.5 4.5  
2082 4.5 4.5  
2083 4.5 4.5  
2084 4.5 4.5  
2085 4.5 4.5  
2086 4.5 4.5  
2087 4.5 4.5  
2088 4.5 4.5  
2089 4.5 4.5  
2090 4.5 4.5  
2091 4.5 4.5  
2092 4.5 4.5  
2093 4.5 4.5  
2094 4.5 4.5  
2095 4.5 4.5  
2096 4.5 4.5  
2097 4.5 4.5  
2098 4.5 4.5  
2099 4.5 4.5  
2100 4.5 4.5  
2101 4.5 4.5  
2102 4.5 4.5  
2103 4.5 4.5  
2104 4.5 4.5  
2105 4.5 4.5  
2107 4.5 4.5  
2108 4.5 4.5  
2109 4.5 4.5  
2110 4.5 4.5  
2111 4.5 4.5  
2112 4.5 4.5  
2113 4.5 4.5  
2116 4.5 4.5  
2117 4.5 4.5  
2118 4.5 4.5  
2119 4.5 4.5  
2120 4.5 4.5  
2123 4.5 4.5  
2124 4.5 4.5  
2125 4.5 4.5  
2126 4.5 4.5  
2127 4.5 4.5  
2128 4.5 4.5  
2131 4.5 4.5  
2133 4.5 4.5  
2134 4.5 4.5  
2135 4.5 4.5  
2137 4.5 4.5  
2138 4.5 4.5  
2139 4.5 4.5  
2140 4.5 4.5  
2141 4.5 4.5  
2142 4.5 4.5  
2143 4.5 4.5  
2144 4.5 4.5  
2145 4.5 4.5  
2146 4.5 4.5  
2147 4.5 4.5  
2148 4.5 4.5  
2149 4.5 4.5  
2150 4.5 4.5  
2151 4.5 4.5  
2152 4.5 4.5  
2153 4.5 4.5  
2154 4.5 4.5  
2155 4.5 4.5  
2157 4.5 4.5  
2158 4.5 4.5  
2159 4.5 4.5  
2161 4.5 4.5  
2162 4.5 4.5  
2163 4.5 4.5  
2164 4.5 4.5  
2165 4.5 4.5  
2166 4.5 4.5  
2167 4.5 4.5  
2169 4.5 4.5  
2170 4.5 4.5  
2172 4.5 4.5  
2174 4.5 4.5  
2175 4.5 4.5  
2176 4.5 4.5  
2178 4.5 4.5  
2179 4.5 4.5  
2180 4.5 4.5  
2181 4.5 4.5  
2182 4.5 4.5  
2183 4.5 4.5  
2184 4.5 4.5  
2186 4.5 4.5  
2187 4.5 4.5  
2188 4.5 4.5  
2189 4.5 4.5  
2190 4.5 4.5  
2191 4.5 4.5  
2192 4.5 4.5  
2193 4.5 4.5  
2194 4.5 4.5  
2195 4.5 4.5  
2196 4.5 4.5  
2197 4.5 4.5  
2199 4.5 4.5  
2200 4.5 4.5  
2201 4.5 4.5  
2202 4.5 4.5  
2203 4.5 4.5  
2204 4.5 4.5  
2205 4.5 4.5  
2206 4.5 4.5  
2207 4.5 4.5  
2208 4.5 4.5  
2209 4.5 4.5  
2210 4.5 4.5  
2211 4.5 4.5  
2212 4.5 4.5  
2213 4.5 4.5  
2214 4.5 4.5  
2215 4.5 4.5  
2216 4.5 4.5  
2217 4.5 4.5  
2218 4.5 4.5  
2219 4.5 4.5  
2220 4.5 4.5  
2221 4.5 4.5  
2222 4.5 4.5  
2224 4.5 4.5  
2225 4.5 4.5  
2226 4.5 4.5  
2227 4.5 4.5  
2228 4.5 4.5  
2229 4.5 4.5  
2230 4.5 4.5  
2231 4.5 4.5  
2232 4.5 4.5  
2233 4.5 4.5  
2234 4.5 4.5  
2235 4.5 4.5  
2236 4.5 4.5  
2237 4.5 4.5  
2238 4.5 4.5  
2239 4.5 4.5  
2240 4.5 4.5  
2242 4.5 4.5  
2243 4.5 4.5  
2244 4.5 4.5  
2246 4.5 4.5  
2247 4.5 4.5  
2248 4.5 4.5  
2249 4.5 4.5  
2250 4.5 4.5  
2251 4.5 4.5  
2252 4.5 4.5  
2253 4.5 4.5  
2254 4.5 4.5  
2255 4.5 4.5  
2256 4.5 4.5  
2257 4.5 4.5  
2258 4.5 4.5  
2259 4.5 4.5  
2261 4.5 4.5  
2262 4.5 4.5  
2264 4.5 4.5  
2265 4.5 4.5  
2266 4.5 4.5  
2269 4.5 4.5  
2270 4.5 4.5  
2271 4.5 4.5  
2272 4.5 4.5  
2273 4.5 4.5  
2274 4.5 4.5  
2275 4.5 4.5  
2277 4.5 4.5  
2278 4.5 4.5  
2279 4.5 4.5  
2280 4.5 4.5  
2281 4.5 4.5  
2282 4.5 4.5  
2283 4.5 4.5  
2284 4.5 4.5  
2286 4.5 4.5  
2287 4.5 4.5  
2288 4.5 4.5  
2289 4.5 4.5  
2290 4.5 4.5  
2291 4.5 4.5  
2293 4.5 4.5  
2294 4.5 4.5  
2295 4.5 4.5  
2298 4.5 4.5  
2299 4.5 4.5  
2300 4.5 4.5  
2301 4.5 4.5  
2302 4.5 4.5  
2304 4.5 4.5  
2305 4.5 4.5  
2306 4.5 4.5  
2307 4.5 4.5  
2308 4.5 4.5  
2309 4.5 4.5  
2310 4.5 4.5  
2311 4.5 4.5  
2314 4.5 4.5  
2315 4.5 4.5  
2316 4.5 4.5  
2317 4.5 4.5  
2318 4.5 4.5  
2319 4.5 4.5  
2320 4.5 4.5  
2321 4.5 4.5  
2322 4.5 4.5  
2323 4.5 4.5  
2324 4.5 4.5  
2325 4.5 4.5  
2326 4.5 4.5  
2327 4.5 4.5  
2328 4.5 4.5  
2329 4.5 4.5  
2330 4.5 4.5  
2331 4.5 4.5  
2332 4.5 4.5  
2333 4.5 4.5  
2334 4.5 4.5  
2335 4.5 4.5  
2336 4.5 4.5  
2337 4.5 4.5  
2338 4.5 4.5  
2340 4.5 4.5  
2341 4.5 4.5  
2342 4.5 4.5  
2343 4.5 4.5  
2344 4.5 4.5  
2345 4.5 4.5  
2346 4.5 4.5  
2347 4.5 4.5  
2348 4.5 4.5  
2349 4.5 4.5  
2351 4.5 4.5  
2352 4.5 4.5  
2353 4.5 4.5  
2354 4.5 4.5  
2358 4.5 4.5  
2359 4.5 4.5  
2360 4.5 4.5  
2361 4.5 4.5  
2363 4.5 4.5  
2364 4.5 4.5  
2365 4.5 4.5  
2366 4.5 4.5  
2367 4.5 4.5  
2368 4.5 4.5  
2369 4.5 4.5  
2370 4.5 4.5  
2372 4.5 4.5  
2374 4.5 4.5  
2375 4.5 4.5  
2376 4.5 4.5  
2378 4.5 4.5  
2380 4.5 4.5  
2381 4.5 4.5  
2383 4.5 4.5  
2384 4.5 4.5  
2385 4.5 4.5  
2387 4.5 4.5  
2389 4.5 4.5  
2390 4.5 4.5  
2392 4.5 4.5  
2394 4.5 4.5  
2395 4.5 4.5  
2396 4.5 4.5  
2397 4.5 4.5  
2398 4.5 4.5  
2399 4.5 4.5  
2400 4.5 4.5  
2401 4.5 4.5  
2402 4.5 4.5  
2403 4.5 4.5  
2406 4.5 4.5  
2407 4.5 4.5  
2408 4.5 4.5  
2409 4.5 4.5  
2411 4.5 4.5  
2413 4.5 4.5  
2414 4.5 4.5  
2415 4.5 4.5  
2417 4.5 4.5  
2418 4.5 4.5  
2419 4.5 4.5  
2420 4.5 4.5  
2421 4.5 4.5  
2422 4.5 4.5  
2423 4.5 4.5  
2425 4.5 4.5  
2426 4.5 4.5  
2427 4.5 4.5  
2428 4.5 4.5  
2429 4.5 4.5  
2430 4.5 4.5  
2434 4.5 4.5  
2435 4.5 4.5  
2436 4.5 4.5  
2437 4.5 4.5  
2438 4.5 4.5  
2439 4.5 4.5  
2440 4.5 4.5  
2441 4.5 4.5  
2442 4.5 4.5  
2443 4.5 4.5  
2444 4.5 4.5  
2445 4.5 4.5  
2446 4.5 4.5  
2448 4.5 4.5  
2449 4.5 4.5  
2450 4.5 4.5  
2453 4.5 4.5  
2454 4.5 4.5  
2455 4.5 4.5  
2456 4.5 4.5  
2457 4.5 4.5  
2458 4.5 4.5  
2459 4.5 4.5  
2461 4.5 4.5  
2462 4.5 4.5  
2463 4.5 4.5  
2464 4.5 4.5  
2465 4.5 4.5  
2467 4.5 4.5  
2468 4.5 4.5  
2469 4.5 4.5  
2471 4.5 4.5  
2472 4.5 4.5  
2473 4.5 4.5  
2474 4.5 4.5  
2475 4.5 4.5  
2476 4.5 4.5  
2477 4.5 4.5  
2478 4.5 4.5  
2481 4.5 4.5  
2482 4.5 4.5  
2483 4.5 4.5  
2485 4.5 4.5  
2486 4.5 4.5  
2488 4.5 4.5  
2489 4.5 4.5  
2490 4.5 4.5  
2491 4.5 4.5  
2492 4.5 4.5  
2493 4.5 4.5  
2494 4.5 4.5  
2495 4.5 4.5  
2496 4.5 4.5  
2497 4.5 4.5  
2498 4.5 4.5  
2499 4.5 4.5  
2500 4.5 4.5  
2501 4.5 4.5  
2502 4.5 4.5  
2503 4.5 4.5  
2504 4.5 4.5  
2505 4.5 4.5  
2506 4.5 4.5  
2507 4.5 4.5  
2508 4.5 4.5  
2511 4.5 4.5  
2512 4.5 4.5  
2513 4.5 4.5  
2514 4.5 4.5  
2515 4.5 4.5  
2516 4.5 4.5  
2517 4.5 4.5  
2518 4.5 4.5  
2519 4.5 4.5  
2520 4.5 4.5  
2521 4.5 4.5  
2522 4.5 4.5  
2524 4.5 4.5  
2525 4.5 4.5  
2526 4.5 4.5  
2527 4.5 4.5  
2528 4.5 4.5  
2529 4.5 4.5  
2530 8.30202253581 8.30202253581  
2531 4.5 4.5  
2532 4.5 4.5  
2533 4.5 4.5  
2535 4.5 4.5  
2536 4.5 4.5  
2537 4.5 4.5  
2538 4.5 4.5  
2540 4.5 4.5  
2542 4.5 4.5  
2543 4.5 4.5  
2545 4.5 4.5  
2546 4.5 4.5  
2547 4.5 4.5  
2548 4.5 4.5  
2550 8.50542840378 8.50542840378  
2552 4.5 4.5  
2553 4.5 4.5  
2554 4.5 4.5  
2555 4.5 4.5  
2556 4.5 4.5  
2557 4.5 4.5  
2558 4.5 4.5  
2560 4.5 4.5  
2561 4.5 4.5  
2562 4.5 4.5  
2563 4.5 4.5  
2564 4.5 4.5  
2565 4.5 4.5  
2566 4.5 4.5  
2568 4.5 4.5  
2569 4.5 4.5  
2570 4.5 4.5  
2571 4.5 4.5  
2572 4.5 4.5  
2573 4.5 4.5  
2574 4.5 4.5  
2575 4.5 4.5  
2576 4.5 4.5  
2577 4.5 4.5  
2578 4.5 4.5  
2579 4.5 4.5  
2580 4.5 4.5  
2581 4.5 4.5  
2582 4.5 4.5  
2583 4.5 4.5  
2584 4.5 4.5  
2585 4.5 4.5  
2586 4.5 4.5  
2587 4.5 4.5  
2588 4.5 4.5  
2589 4.5 4.5  
2591 4.5 4.5  
2592 4.5 4.5  
2593 4.5 4.5  
2594 4.5 4.5  
2595 4.5 4.5  
2596 4.5 4.5  
2597 4.5 4.5  
2599 4.5 4.5  
2601 4.5 4.5  
2602 4.5 4.5  
2603 4.5 4.5  
2604 4.5 4.5  
2605 4.5 4.5  
2608 4.5 4.5  
2609 4.94355805055 4.94355805055  
2611 4.5 4.5  
2612 4.5 4.5  
2613 4.5 4.5  
2615 7.16488869681 7.16488869681  
2617 4.5 4.5  
2618 4.5 4.5  
2619 4.5 4.5  
2620 4.5 4.5  
2621 4.5 4.5  
2622 4.5 4.5  
2623 4.5 4.5  
2625 4.5 4.5  
2626 4.5 4.5  
2628 4.5 4.5  
2629 4.5 4.5  
2631 4.5 4.5  
2632 4.5 4.5  
2633 4.5 4.5  
2634 4.5 4.5  
2635 4.5 4.5  
2636 4.5 4.5  
2637 4.5 4.5  
2638 4.5 4.5  
2639 4.5 4.5  
2641 4.5 4.5  
2642 4.5 4.5  
2643 4.5 4.5  
2644 4.5 4.5  
2645 4.5 4.5  
2646 4.5 4.5  
2647 4.5 4.5  
2649 4.5 4.5  
2650 4.5 4.5  
2651 4.5 4.5  
2652 4.5 4.5  
2653 4.5 4.5  
2654 4.5 4.5  
2655 4.5 4.5  
2656 4.5 4.5  
2657 4.5 4.5  
2658 4.5 4.5  
2659 4.5 4.5  
2660 4.5 4.5  
2661 4.5 4.5  
2662 4.5 4.5  
2663 4.5 4.5  
2665 4.5 4.5  
2666 4.5 4.5  
2667 4.5 4.5  
2668 4.5 4.5  
2669 4.5 4.5  
2670 4.5 4.5  
2671 4.5 4.5  
2672 4.5 4.5  
2673 4.5 4.5  
2674 4.5 4.5  
2675 4.5 4.5  
2677 4.5 4.5  
2678 4.5 4.5  
2679 4.5 4.5  
2680 4.5 4.5  
2681 4.5 4.5  
2682 4.5 4.5  
2683 4.5 4.5  
2684 4.5 4.5  
2686 4.5 4.5  
2687 4.5 4.5  
2688 4.5 4.5  
2690 4.5 4.5  
2691 4.5 4.5  
2692 4.5 4.5  
2693 4.5 4.5  
2695 4.61096142426 4.61096142426  
2696 4.5 4.5  
2697 4.5 4.5  
2698 4.5 4.5  
2699 4.5 4.5  
2700 4.5 4.5  
2701 4.5 4.5  
2703 4.5 4.5  
2704 4.5 4.5  
2705 4.5 4.5  
2706 4.5 4.5  
2707 4.5 4.5  
2708 4.5 4.5  
2709 4.5 4.5  
2711 4.5 4.5  
2713 4.5 4.5  
2714 9.17740445593 9.17740445593  
2716 4.5 4.5  
2717 4.5 4.5  
2718 4.5 4.5  
2719 4.5 4.5  
2720 4.5 4.5  
2721 4.5 4.5  
2722 4.5 4.5  
2723 4.5 4.5  
2724 4.5 4.5  
2725 4.5 4.5  
2726 4.5 4.5  
2727 4.5 4.5  
2729 4.5 4.5  
2730 4.5 4.5  
2732 4.5 4.5  
2733 4.5 4.5  
2734 4.5 4.5  
2735 4.5 4.5  
2736 4.5 4.5  
2737 4.5 4.5  
2738 4.5 4.5  
2739 4.5 4.5  
2740 4.5 4.5  
2741 4.5 4.5  
2742 4.5 4.5  
2743 4.5 4.5  
2744 4.5 4.5  
2745 4.5 4.5  
2746 4.5 4.5  
2747 4.5 4.5  
2748 4.5 4.5  
2749 4.5 4.5  
2751 4.5 4.5  
2753 4.5 4.5  
2754 4.5 4.5  
2755 4.5 4.5  
2756 4.5 4.5  
2757 4.5 4.5  
2758 4.5 4.5  
2759 4.5 4.5  
2760 4.5 4.5  
2761 4.5 4.5  
2762 4.5 4.5  
2763 4.5 4.5  
2764 4.5 4.5  
2765 4.5 4.5  
2766 4.5 4.5  
2767 4.5 4.5  
2768 4.5 4.5  
2769 4.5 4.5  
2770 4.5 4.5  
2771 4.5 4.5  
2772 4.5 4.5  
2773 4.5 4.5  
2774 4.5 4.5  
2777 4.5 4.5  
2778 4.5 4.5  
2779 4.5 4.5  
2780 4.5 4.5  
2781 4.5 4.5  
2782 4.5 4.5  
2783 4.5 4.5  
2784 4.5 4.5  
2785 4.5 4.5  
2786 4.5 4.5  
2787 4.5 4.5  
2788 4.5 4.5  
2789 4.5 4.5  
2790 4.5 4.5  
2791 4.5 4.5  
2792 4.5 4.5  
2793 4.5 4.5  
2794 4.5 4.5  
2795 5.82993537263 5.82993537263  
2797 4.5 4.5  
2798 4.5 4.5  
2799 4.5 4.5  
2800 4.5 4.5  
2801 4.5 4.5  
2802 4.5 4.5  
2803 4.5 4.5  
2804 4.5 4.5  
2805 4.5 4.5  
2806 4.5 4.5  
2807 4.5 4.5  
2808 4.5 4.5  
2809 4.5 4.5  
2810 4.5 4.5  
2811 4.5 4.5  
2812 4.5 4.5  
2813 4.5 4.5  
2815 4.5 4.5  
2816 4.5 4.5  
2817 4.5 4.5  
2818 4.5 4.5  
2819 4.5 4.5  
2820 4.5 4.5  
2823 4.5 4.5  
2824 4.5 4.5  
2825 4.5 4.5  
2826 4.5 4.5  
2827 4.5 4.5  
2829 4.5 4.5  
2830 4.5 4.5  
2831 4.5 4.5  
2832 4.5 4.5  
2833 4.5 4.5  
2834 4.5 4.5  
2837 4.5 4.5  
2838 4.5 4.5  
2839 4.5 4.5  
2840 4.5 4.5  
2841 4.5 4.5  
2842 4.5 4.5  
2843 4.5 4.5  
2844 4.5 4.5  
2845 4.5 4.5  
2846 4.5 4.5  
2847 4.5 4.5  
2848 4.5 4.5  
2849 4.5 4.5  
2850 4.5 4.5  
2851 4.5 4.5  
2852 4.5 4.5  
2855 4.5 4.5  
2858 4.5 4.5  
2860 4.5 4.5  
2862 4.5 4.5  
2863 4.5 4.5  
2864 4.5 4.5  
2865 4.5 4.5  
2866 4.5 4.5  
2867 4.5 4.5  
2869 4.5 4.5  
2870 4.5 4.5  
2871 4.5 4.5  
2872 4.5 4.5  
2873 4.5 4.5  
2874 4.5 4.5  
2875 4.5 4.5  
2876 4.5 4.5  
2877 4.5 4.5  
2878 4.5 4.5  
2879 4.5 4.5  
2880 4.5 4.5  
2881 4.5 4.5  
2883 4.5 4.5  
2884 4.5 4.5  
2885 4.5 4.5  
2886 4.5 4.5  
2888 4.5 4.5  
2889 4.5 4.5  
2890 4.5 4.5  
2892 4.5 4.5  
2893 4.5 4.5  
2894 4.5 4.5  
2895 4.5 4.5  
2896 4.5 4.5  
2897 4.5 4.5  
2898 4.5 4.5  
2899 4.5 4.5  
2901 4.5 4.5  
2902 4.5 4.5  
